codigo,anio,mes,demanda_total,n_ots,precio_unitario_promedio,km_promedio,marca,stock_actual,stock_minimo,stock_maximo,fecha
01001-06002,2024,7,2.0,2,75.0,105389.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06002,2024,8,5.0,5,42.8,87036.2,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06003,2024,2,1.0,1,39.0,73427.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-06003,2024,3,2.0,2,27.97,49723.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06003,2024,4,9.0,8,55.426249999999996,99079.25,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06003,2024,5,2.0,2,51.485,152278.5,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06003,2024,6,1.0,1,75.0,84226.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06003,2024,8,3.0,3,139.14333333333335,74319.33333333333,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06003,2024,9,6.0,6,67.41666666666667,96181.83333333333,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-06003,2024,10,2.0,2,65.0,46475.0,SIN MARCA,0.0,0.0,0.0,2024-10-01
01001-06003,2024,12,1.0,1,59.5,109749.0,SIN MARCA,0.0,0.0,0.0,2024-12-01
01001-06003,2025,10,2.0,2,65.0,95647.0,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-06003,2025,11,2.0,2,80.0,73298.5,SIN MARCA,0.0,0.0,0.0,2025-11-01
01001-06003,2025,12,3.0,3,43.64666666666667,22499.0,SIN MARCA,0.0,0.0,0.0,2025-12-01
01001-06003,2026,1,2.0,2,75.0,52372.5,SIN MARCA,0.0,0.0,0.0,2026-01-01
01001-06003,2026,2,1.0,1,85.0,65401.0,SIN MARCA,0.0,0.0,0.0,2026-02-01
01001-06003,2026,4,1.0,1,85.0,95283.0,SIN MARCA,0.0,0.0,0.0,2026-04-01
01001-06004,2024,3,1.0,1,119.44,79530.0,MANN FILTER AUDI A1 (2014 ),0.0,0.0,0.0,2024-03-01
01001-06005,2024,2,1.0,1,27.97,132586.0,MANN FILTER VOLVO XC40 (2020),0.0,0.0,0.0,2024-02-01
01001-06005,2024,8,1.0,1,45.0,83841.0,MANN FILTER VOLVO XC40 (2020),0.0,0.0,0.0,2024-08-01
01001-06006,2024,2,1.0,1,32.18,132586.0,SIN MARCA,0.0,0.0,0.0,2024-02-01
01001-06006,2024,8,1.0,1,65.0,83841.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06007,2024,3,1.0,1,27.97,37206.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06007,2024,4,1.0,1,30.77,152232.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06008,2024,3,1.0,1,99.0,51515.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06009,2024,3,1.0,1,145.0,51515.0,5Q.0129.620.B VW TIGUAL 2018,0.0,0.0,0.0,2024-03-01
01001-06010,2024,3,1.0,1,195.0,51515.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06011,2024,3,1.0,1,45.0,16870.0,SIN MARCA,1.0,0.0,0.0,2024-03-01
01001-06012,2024,3,1.0,1,37.8,16870.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06013,2024,3,1.0,1,42.0,16870.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06014,2024,3,2.0,2,35.0,64855.0,HONDA,0.0,0.0,0.0,2024-03-01
01001-06014,2024,7,5.0,5,32.396,57752.8,HONDA,0.0,0.0,0.0,2024-07-01
01001-06014,2024,8,3.0,3,39.666666666666664,111197.33333333333,HONDA,0.0,0.0,0.0,2024-08-01
01001-06014,2025,1,4.0,4,35.0,84607.25,HONDA,0.0,0.0,0.0,2025-01-01
01001-06014,2025,2,2.0,2,35.0,75591.0,HONDA,0.0,0.0,0.0,2025-02-01
01001-06014,2025,4,1.0,1,35.0,34927.0,HONDA,0.0,0.0,0.0,2025-04-01
01001-06014,2025,7,1.0,1,45.0,67906.0,HONDA,0.0,0.0,0.0,2025-07-01
01001-06014,2025,11,1.0,1,45.0,81286.0,HONDA,0.0,0.0,0.0,2025-11-01
01001-06014,2026,4,3.0,3,47.0,58494.0,HONDA,0.0,0.0,0.0,2026-04-01
01001-06014,2026,5,7.0,4,45.0,69024.5,HONDA,0.0,0.0,0.0,2026-05-01
01001-06015,2024,3,1.0,1,195.0,64988.0,MANN FILTER   VOLVO XC40 (2020),0.0,0.0,0.0,2024-03-01
01001-06015,2024,7,1.0,1,107.09,36553.0,MANN FILTER   VOLVO XC40 (2020),0.0,0.0,0.0,2024-07-01
01001-06015,2024,8,1.0,1,125.0,46643.0,MANN FILTER   VOLVO XC40 (2020),0.0,0.0,0.0,2024-08-01
01001-06015,2024,12,1.0,1,162.0,71377.0,MANN FILTER   VOLVO XC40 (2020),0.0,0.0,0.0,2024-12-01
01001-06015,2025,2,1.0,1,72.88,87300.0,MANN FILTER   VOLVO XC40 (2020),0.0,0.0,0.0,2025-02-01
01001-06016,2024,3,1.0,1,85.0,64988.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06016,2024,7,1.0,1,56.42,36553.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06016,2024,8,1.0,1,100.0,46643.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06016,2024,12,2.0,2,85.0,71377.0,SIN MARCA,0.0,0.0,0.0,2024-12-01
01001-06017,2024,3,1.0,1,145.0,64988.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06017,2024,7,1.0,1,104.25,36553.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06017,2024,8,2.0,1,106.0,46643.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06017,2024,12,2.0,2,149.0,71377.0,SIN MARCA,0.0,0.0,0.0,2024-12-01
01001-06018,2024,3,1.0,1,27.97,60462.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06019,2024,3,1.0,1,27.97,60462.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06020,2024,3,2.0,2,32.18,62240.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06020,2024,4,3.0,3,46.333333333333336,27444.666666666668,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06020,2024,8,1.0,1,45.0,138480.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06021,2024,4,1.0,1,75.0,59832.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06022,2024,3,1.0,1,27.97,78032.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06022,2024,5,1.0,1,27.97,164392.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06023,2024,3,1.0,1,19.59,78032.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06024,2024,3,1.0,1,34.96,78032.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06024,2024,6,2.0,2,80.0,61612.5,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06024,2024,8,1.0,1,75.0,41085.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06025,2024,4,1.0,1,27.97,156615.0,KUSA (CR-V 2007-2011),0.0,0.0,0.0,2024-04-01
01001-06025,2024,5,1.0,1,45.0,140165.0,KUSA (CR-V 2007-2011),0.0,0.0,0.0,2024-05-01
01001-06025,2024,12,3.0,3,68.36333333333333,134713.66666666666,KUSA (CR-V 2007-2011),0.0,0.0,0.0,2024-12-01
01001-06025,2025,4,1.0,1,55.09,101115.0,KUSA (CR-V 2007-2011),0.0,0.0,0.0,2025-04-01
01001-06025,2025,5,2.0,2,45.545,30951.5,KUSA (CR-V 2007-2011),0.0,0.0,0.0,2025-05-01
01001-06026,2024,4,1.0,1,19.59,156615.0,WIX WL7504 VW TIGUAN 2018,0.0,0.0,0.0,2024-04-01
01001-06026,2024,5,1.0,1,35.0,140165.0,WIX WL7504 VW TIGUAN 2018,0.0,0.0,0.0,2024-05-01
01001-06026,2025,2,2.0,2,19.59,79253.0,WIX WL7504 VW TIGUAN 2018,0.0,0.0,0.0,2025-02-01
01001-06026,2026,2,2.0,2,41.5,127582.0,WIX WL7504 VW TIGUAN 2018,0.0,0.0,0.0,2026-02-01
01001-06027,2024,3,1.0,1,45.0,121583.0,HONDA,0.0,0.0,0.0,2024-03-01
01001-06027,2024,4,1.0,1,45.0,67611.0,HONDA,0.0,0.0,0.0,2024-04-01
01001-06027,2024,6,1.0,1,45.0,112517.0,HONDA,0.0,0.0,0.0,2024-06-01
01001-06027,2024,7,4.0,4,109.24,109736.75,HONDA,0.0,0.0,0.0,2024-07-01
01001-06027,2024,8,2.0,2,55.0,101044.5,HONDA,0.0,0.0,0.0,2024-08-01
01001-06027,2024,9,2.0,2,61.5,100873.0,HONDA,0.0,0.0,0.0,2024-09-01
01001-06027,2024,12,4.0,4,65.0,66774.5,HONDA,0.0,0.0,0.0,2024-12-01
01001-06027,2025,1,7.0,7,62.214285714285715,73158.42857142857,HONDA,0.0,0.0,0.0,2025-01-01
01001-06027,2025,2,7.0,7,65.0,82315.42857142857,HONDA,0.0,0.0,0.0,2025-02-01
01001-06027,2025,3,4.0,4,65.0,142922.75,HONDA,0.0,0.0,0.0,2025-03-01
01001-06027,2025,4,8.0,8,63.125,89025.75,HONDA,0.0,0.0,0.0,2025-04-01
01001-06027,2025,5,7.0,7,65.0,103763.71428571429,HONDA,0.0,0.0,0.0,2025-05-01
01001-06027,2025,6,11.0,11,65.0,90186.45454545454,HONDA,0.0,0.0,0.0,2025-06-01
01001-06027,2025,7,12.0,12,65.0,100465.16666666667,HONDA,0.0,0.0,0.0,2025-07-01
01001-06027,2025,8,4.0,4,79.25,49572.0,HONDA,0.0,0.0,0.0,2025-08-01
01001-06027,2025,9,3.0,3,65.0,173777.0,HONDA,0.0,0.0,0.0,2025-09-01
01001-06027,2025,10,6.0,6,65.0,97728.5,HONDA,0.0,0.0,0.0,2025-10-01
01001-06027,2025,11,5.0,5,65.0,86421.2,HONDA,0.0,0.0,0.0,2025-11-01
01001-06027,2025,12,8.0,8,65.0,75908.0,HONDA,0.0,0.0,0.0,2025-12-01
01001-06027,2026,1,6.0,6,65.0,118428.0,HONDA,0.0,0.0,0.0,2026-01-01
01001-06027,2026,2,16.0,16,65.625,84659.0,HONDA,0.0,0.0,0.0,2026-02-01
01001-06027,2026,3,4.0,4,65.0,64881.5,HONDA,0.0,0.0,0.0,2026-03-01
01001-06027,2026,4,7.0,7,65.0,87223.71428571429,HONDA,0.0,0.0,0.0,2026-04-01
01001-06027,2026,5,9.0,9,61.666666666666664,79564.44444444444,HONDA,0.0,0.0,0.0,2026-05-01
01001-06028,2024,3,1.0,1,85.0,121583.0,CR-V,0.0,0.0,0.0,2024-03-01
01001-06028,2024,4,1.0,1,65.0,67611.0,CR-V,0.0,0.0,0.0,2024-04-01
01001-06028,2024,5,1.0,1,75.0,31395.0,CR-V,0.0,0.0,0.0,2024-05-01
01001-06028,2024,6,1.0,1,50.0,112517.0,CR-V,0.0,0.0,0.0,2024-06-01
01001-06028,2024,7,5.0,5,115.992,91338.6,CR-V,0.0,0.0,0.0,2024-07-01
01001-06028,2024,8,2.0,2,75.0,101044.5,CR-V,0.0,0.0,0.0,2024-08-01
01001-06028,2024,9,3.0,2,62.5,100873.0,CR-V,0.0,0.0,0.0,2024-09-01
01001-06028,2024,12,3.0,3,61.653333333333336,93581.66666666667,CR-V,0.0,0.0,0.0,2024-12-01
01001-06028,2025,1,5.0,5,75.0,88932.0,CR-V,0.0,0.0,0.0,2025-01-01
01001-06028,2025,2,7.0,7,75.0,80359.57142857143,CR-V,0.0,0.0,0.0,2025-02-01
01001-06028,2025,3,4.0,4,68.75,88340.5,CR-V,0.0,0.0,0.0,2025-03-01
01001-06028,2025,4,8.0,8,75.0,81667.25,CR-V,0.0,0.0,0.0,2025-04-01
01001-06028,2025,5,12.0,12,72.08333333333333,89474.25,CR-V,0.0,0.0,0.0,2025-05-01
01001-06028,2025,6,9.0,9,75.0,89322.11111111111,CR-V,0.0,0.0,0.0,2025-06-01
01001-06028,2025,7,9.0,9,75.0,103377.33333333333,CR-V,0.0,0.0,0.0,2025-07-01
01001-06028,2025,8,5.0,5,97.0,43591.6,CR-V,0.0,0.0,0.0,2025-08-01
01001-06028,2025,9,3.0,3,75.0,173777.0,CR-V,0.0,0.0,0.0,2025-09-01
01001-06028,2025,10,6.0,6,75.0,98569.16666666667,CR-V,0.0,0.0,0.0,2025-10-01
01001-06028,2025,11,4.0,4,75.0,90441.5,CR-V,0.0,0.0,0.0,2025-11-01
01001-06028,2025,12,7.0,7,75.0,65077.28571428572,CR-V,0.0,0.0,0.0,2025-12-01
01001-06028,2026,1,7.0,7,75.0,116261.85714285714,CR-V,0.0,0.0,0.0,2026-01-01
01001-06028,2026,2,19.0,19,70.78947368421052,94065.1052631579,CR-V,0.0,0.0,0.0,2026-02-01
01001-06028,2026,3,4.0,4,75.0,64881.5,CR-V,0.0,0.0,0.0,2026-03-01
01001-06028,2026,4,8.0,8,75.0,86390.5,CR-V,0.0,0.0,0.0,2026-04-01
01001-06028,2026,5,11.0,11,72.27272727272727,72813.90909090909,CR-V,0.0,0.0,0.0,2026-05-01
01001-06029,2024,3,1.0,1,27.97,15138.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06030,2024,3,1.0,1,34.96,15138.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06030,2026,2,1.0,1,62.0,87948.0,SIN MARCA,0.0,0.0,0.0,2026-02-01
01001-06031,2024,3,1.0,1,85.0,51846.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2024-03-01
01001-06031,2025,1,1.0,1,70.92,58998.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-01-01
01001-06031,2025,2,2.0,2,70.92,49545.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-02-01
01001-06031,2025,3,1.0,1,85.0,57874.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-03-01
01001-06031,2025,4,1.0,1,70.92,85239.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-04-01
01001-06031,2025,11,1.0,1,72.0,66657.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2025-11-01
01001-06031,2026,2,1.0,1,85.0,63170.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2026-02-01
01001-06031,2026,3,1.0,1,70.92,74155.0,MANN FILTER AUDI Q5 2015,0.0,0.0,0.0,2026-03-01
01001-06032,2024,3,1.0,1,131.74,51846.0,MANN FILTER AUDI A1 (2014),0.0,0.0,0.0,2024-03-01
01001-06032,2025,3,1.0,1,131.74,57874.0,MANN FILTER AUDI A1 (2014),0.0,0.0,0.0,2025-03-01
01001-06033,2024,3,1.0,1,145.0,51846.0,SIN MARCA,0.0,0.0,0.0,2024-03-01
01001-06033,2025,3,2.0,2,145.0,57874.0,SIN MARCA,0.0,0.0,0.0,2025-03-01
01001-06034,2024,4,1.0,1,48.96,128382.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06035,2024,4,1.0,1,34.96,128382.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06035,2026,1,1.0,1,34.96,169879.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
01001-06036,2024,4,1.0,1,132.0,47368.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2024-04-01
01001-06036,2024,6,2.0,2,96.0,22924.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2024-06-01
01001-06036,2024,7,1.0,1,96.0,32377.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2024-07-01
01001-06036,2024,8,1.0,1,71.5,17960.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2024-08-01
01001-06036,2025,3,2.0,2,69.0,66030.5,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-03-01
01001-06036,2025,4,1.0,1,100.0,64524.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-04-01
01001-06036,2025,5,1.0,1,55.0,78835.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-05-01
01001-06036,2025,6,2.0,2,139.0,118857.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-06-01
01001-06036,2025,8,1.0,1,87.25,80032.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-08-01
01001-06036,2025,9,1.0,1,86.0,23673.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-09-01
01001-06036,2025,11,1.0,1,60.56,31760.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2025-11-01
01001-06036,2026,2,1.0,1,58.0,143155.0,MANNFILTER MERCEDES ML350 2013,2.0,0.0,0.0,2026-02-01
01001-06037,2024,4,1.0,1,143.0,47368.0,BLUEPRINT MERCEDES ML350 2013,0.0,0.0,0.0,2024-04-01
01001-06037,2024,7,2.0,2,89.0,32377.0,BLUEPRINT MERCEDES ML350 2013,0.0,0.0,0.0,2024-07-01
01001-06037,2025,5,1.0,1,115.0,78835.0,BLUEPRINT MERCEDES ML350 2013,0.0,0.0,0.0,2025-05-01
01001-06037,2025,6,1.0,1,136.0,110889.0,BLUEPRINT MERCEDES ML350 2013,0.0,0.0,0.0,2025-06-01
01001-06038,2024,4,1.0,1,185.0,47368.0,FEBI MERCEDES ML350 2013,0.0,0.0,0.0,2024-04-01
01001-06038,2024,7,1.0,1,145.0,32377.0,FEBI MERCEDES ML350 2013,0.0,0.0,0.0,2024-07-01
01001-06038,2025,6,1.0,1,270.0,110889.0,FEBI MERCEDES ML350 2013,0.0,0.0,0.0,2025-06-01
01001-06039,2024,4,1.0,1,27.97,169782.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06040,2024,4,1.0,1,19.59,169782.0,MANN FILTER VOLVO XC40 (2020),0.0,0.0,0.0,2024-04-01
01001-06040,2024,11,1.0,1,35.0,174222.0,MANN FILTER VOLVO XC40 (2020),0.0,0.0,0.0,2024-11-01
01001-06040,2025,12,1.0,1,45.0,179730.0,MANN FILTER VOLVO XC40 (2020),0.0,0.0,0.0,2025-12-01
01001-06040,2026,4,1.0,1,102.62,57107.0,MANN FILTER VOLVO XC40 (2020),0.0,0.0,0.0,2026-04-01
01001-06041,2024,4,1.0,1,22.0,63197.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06042,2024,4,1.0,1,45.0,114021.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06042,2024,7,1.0,1,65.0,66491.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06042,2024,8,1.0,1,45.0,47346.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06042,2024,9,1.0,1,55.0,50797.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-06043,2024,4,1.0,1,40.0,63196.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06044,2024,4,1.0,1,32.0,63196.0,MANN FILTER AUDI A1 (214),0.0,0.0,0.0,2024-04-01
01001-06045,2024,4,1.0,1,65.0,63196.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06046,2024,4,1.0,1,95.0,114209.0,PLUSPART BMA M135/330I/E90/X3/2012,0.0,0.0,0.0,2024-04-01
01001-06046,2025,11,1.0,1,59.45,63031.0,PLUSPART BMA M135/330I/E90/X3/2012,0.0,0.0,0.0,2025-11-01
01001-06046,2026,1,1.0,1,59.45,91044.0,PLUSPART BMA M135/330I/E90/X3/2012,0.0,0.0,0.0,2026-01-01
01001-06047,2024,4,1.0,1,130.0,114209.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06048,2024,4,1.0,1,190.0,114209.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06048,2024,7,1.0,1,163.07,56166.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06049,2024,4,1.0,1,85.0,48622.0,SIN MARCA,1.0,0.0,0.0,2024-04-01
01001-06049,2024,7,2.0,2,80.0,99549.0,SIN MARCA,1.0,0.0,0.0,2024-07-01
01001-06049,2024,8,1.0,1,65.0,129469.0,SIN MARCA,1.0,0.0,0.0,2024-08-01
01001-06049,2024,9,2.0,2,65.0,129469.0,SIN MARCA,1.0,0.0,0.0,2024-09-01
01001-06050,2024,4,2.0,2,165.0,48622.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06051,2024,4,1.0,1,115.5,48622.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06052,2024,4,1.0,1,34.96,133136.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06053,2024,4,1.0,1,489.06,73123.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06054,2024,4,1.0,1,165.0,64953.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06055,2024,4,1.0,1,65.0,64953.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06056,2024,4,1.0,1,52.0,60583.0,SIN MARCA,0.0,0.0,0.0,2024-04-01
01001-06056,2024,5,2.0,2,55.0,31395.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06056,2024,7,1.0,1,60.0,17746.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06057,2024,5,1.0,1,39.0,93750.0,COMPATIBLE JEEP,0.0,0.0,0.0,2024-05-01
01001-06057,2024,12,1.0,1,45.0,28353.0,COMPATIBLE JEEP,0.0,0.0,0.0,2024-12-01
01001-06057,2025,5,1.0,1,45.0,108148.0,COMPATIBLE JEEP,0.0,0.0,0.0,2025-05-01
01001-06057,2025,6,1.0,1,45.0,113861.0,COMPATIBLE JEEP,0.0,0.0,0.0,2025-06-01
01001-06058,2024,5,1.0,1,45.0,49235.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06058,2024,8,1.0,1,45.0,56510.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06058,2025,10,1.0,1,45.0,80218.0,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-06059,2024,5,2.0,2,35.0,49235.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06059,2024,8,1.0,1,38.0,56510.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06059,2025,10,1.0,1,38.0,80218.0,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-06060,2024,5,2.0,2,65.0,49235.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06060,2025,10,1.0,1,62.0,80218.0,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-06061,2024,5,1.0,1,60.0,49235.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06061,2025,10,1.0,1,54.0,80218.0,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-06061,2026,2,1.0,1,54.0,87948.0,SIN MARCA,0.0,0.0,0.0,2026-02-01
01001-06062,2024,5,2.0,2,52.8,105305.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06063,2024,5,1.0,1,74.25,105305.0,WIX BMW 318I,0.0,0.0,0.0,2024-05-01
01001-06063,2025,2,3.0,3,78.33333333333333,91658.66666666667,WIX BMW 318I,0.0,0.0,0.0,2025-02-01
01001-06063,2025,3,1.0,1,75.0,70955.0,WIX BMW 318I,0.0,0.0,0.0,2025-03-01
01001-06063,2025,6,1.0,1,75.0,126825.0,WIX BMW 318I,0.0,0.0,0.0,2025-06-01
01001-06063,2025,8,1.0,1,142.4,51278.0,WIX BMW 318I,0.0,0.0,0.0,2025-08-01
01001-06063,2025,9,1.0,1,75.0,134340.0,WIX BMW 318I,0.0,0.0,0.0,2025-09-01
01001-06063,2026,1,1.0,1,75.0,74182.0,WIX BMW 318I,0.0,0.0,0.0,2026-01-01
01001-06063,2026,2,1.0,1,75.0,143155.0,WIX BMW 318I,0.0,0.0,0.0,2026-02-01
01001-06064,2024,5,1.0,1,95.0,105305.0,WIX BMW 318I,0.0,0.0,0.0,2024-05-01
01001-06064,2025,2,2.0,2,65.0,94039.0,WIX BMW 318I,0.0,0.0,0.0,2025-02-01
01001-06064,2025,3,1.0,1,65.0,70955.0,WIX BMW 318I,0.0,0.0,0.0,2025-03-01
01001-06064,2025,6,1.0,1,65.0,126825.0,WIX BMW 318I,0.0,0.0,0.0,2025-06-01
01001-06064,2025,9,1.0,1,65.0,134340.0,WIX BMW 318I,0.0,0.0,0.0,2025-09-01
01001-06064,2026,1,2.0,2,119.5,82613.0,WIX BMW 318I,0.0,0.0,0.0,2026-01-01
01001-06064,2026,2,1.0,1,65.0,143155.0,WIX BMW 318I,0.0,0.0,0.0,2026-02-01
01001-06065,2024,5,1.0,1,38.0,112000.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06066,2024,5,1.0,1,65.0,112000.0,SIN MARCA,0.0,0.0,0.0,2024-05-01
01001-06067,2024,6,2.0,2,45.0,61612.5,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06067,2024,8,1.0,1,62.0,41085.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06068,2024,6,1.0,1,45.0,104616.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06069,2024,6,1.0,1,75.0,104616.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06069,2025,12,2.0,2,75.0,151723.0,SIN MARCA,0.0,0.0,0.0,2025-12-01
01001-06070,2024,6,1.0,1,98.0,83303.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06070,2024,8,2.0,2,62.5,87345.0,SIN MARCA,0.0,0.0,0.0,2024-08-01
01001-06070,2024,9,3.0,3,115.0,30091.0,SIN MARCA,0.0,0.0,0.0,2024-09-01
01001-06070,2025,1,1.0,1,45.0,103884.0,SIN MARCA,0.0,0.0,0.0,2025-01-01
01001-06070,2025,10,1.0,1,55.0,95647.0,SIN MARCA,0.0,0.0,0.0,2025-10-01
01001-06070,2025,11,3.0,3,67.33333333333333,69323.0,SIN MARCA,0.0,0.0,0.0,2025-11-01
01001-06070,2025,12,1.0,1,65.0,27085.0,SIN MARCA,0.0,0.0,0.0,2025-12-01
01001-06070,2026,1,1.0,1,65.0,60195.0,SIN MARCA,0.0,0.0,0.0,2026-01-01
01001-06070,2026,2,2.0,2,55.25,76674.5,SIN MARCA,0.0,0.0,0.0,2026-02-01
01001-06070,2026,4,1.0,1,75.0,95283.0,SIN MARCA,0.0,0.0,0.0,2026-04-01
01001-06071,2024,6,1.0,1,95.0,83303.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2024-06-01
01001-06071,2024,7,1.0,1,85.0,66491.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2024-07-01
01001-06071,2024,8,3.0,3,71.66666666666667,67086.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2024-08-01
01001-06071,2024,9,3.0,3,96.66666666666667,35221.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2024-09-01
01001-06071,2024,10,1.0,1,75.0,159318.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2024-10-01
01001-06071,2025,2,1.0,1,110.0,86898.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2025-02-01
01001-06071,2025,11,1.0,1,95.0,31760.0,MANNFILTER ML350 2013,0.0,0.0,0.0,2025-11-01
01001-06072,2024,6,1.0,1,82.5,83303.0,SIN MARCA,0.0,0.0,0.0,2024-06-01
01001-06072,2024,7,2.0,2,42.0,66491.0,SIN MARCA,0.0,0.0,0.0,2024-07-01
01001-06072,2024,8,5.0,5,52.85,69877.2,SIN MARCA,0.0,0.0,0.0,2024-08-01
